t,orientation_mode,track_body,orientation_body,jaw_mode,rpy_mode,rpy_input_method,master_yaw_axis,master_pitch_axis,master_roll_axis,sigma_x,sigma_y,sigma_z,target_x,target_y,target_z,tip_x,tip_y,tip_z,err_m,ori_err_norm,ins_q,ins_ctrl,ins_lag,jaw_deg,jaw_target,jaw_ctrl,freq_khz,rpy_in_yaw_deg,rpy_in_pitch_deg,rpy_in_roll_deg,rpy_tgt_yaw,rpy_tgt_pitch,rpy_tgt_roll,rpy_q_yaw,rpy_q_pitch,rpy_q_roll,rpy_bias_yaw,rpy_bias_pitch,ctrl_yaw,ctrl_pitch,ctrl_insertion,ctrl_roll,ctrl_wrist_pitch,ctrl_wrist_yaw
26149.425977,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.007946,-0.002251,-0.110077,-0.245277,-0.000982,0.340038,-0.245767,-0.001041,0.356405,0.016374,0.002136,0.159261,0.154941,0.004345,0.186219,0.182809,0.185152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029483,-0.007240,-0.154963,0.000000,0.000000,-0.029550,-0.005571,0.154941,-0.154889,0.140724,-0.155253
26149.506220,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.008027,-0.002312,-0.109800,-0.245237,-0.001012,0.340148,-0.245717,-0.000861,0.354013,0.013875,0.005429,0.161652,0.157316,0.004357,0.032073,0.031486,0.034871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029338,-0.005887,-0.138934,0.000000,0.000000,-0.029582,-0.003288,0.157316,-0.133702,0.144070,-0.164878
26149.586630,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.009007,-0.003415,-0.105734,-0.244713,-0.001592,0.341907,-0.245148,-0.001091,0.351245,0.009362,0.002078,0.164438,0.160093,0.004366,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032617,-0.007321,-0.114754,0.000000,0.000000,-0.033956,-0.014768,0.160093,-0.115417,0.167079,-0.173689
26149.666959,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.010802,-0.005983,-0.094503,-0.243735,-0.003004,0.346895,-0.243882,-0.003135,0.348835,0.001950,0.005739,0.166921,0.162529,0.004401,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.040459,-0.020712,-0.116930,0.000000,0.000000,-0.042220,-0.025009,0.162529,-0.114591,0.163855,-0.134304
26149.747551,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.012646,-0.007377,-0.080981,-0.242731,-0.003787,0.352840,-0.242676,-0.003804,0.349199,0.003641,0.008387,0.166627,0.162161,0.004455,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.048540,-0.025183,-0.098329,0.000000,0.000000,-0.049631,-0.034470,0.162161,-0.094796,0.135158,-0.073746
26149.829316,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.013542,-0.006852,-0.069440,-0.242217,-0.003548,0.358108,-0.241948,-0.004043,0.351159,0.006972,0.004002,0.164713,0.160228,0.004465,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.054058,-0.027110,-0.075664,0.000000,0.000000,-0.055397,-0.017708,0.160228,-0.072859,0.113865,-0.036995
26149.910398,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.014170,-0.004636,-0.060559,-0.241873,-0.002352,0.362177,-0.241489,-0.002592,0.353318,0.008870,0.006705,0.162551,0.158076,0.004456,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.057970,-0.017629,-0.063061,0.000000,0.000000,-0.059293,-0.009479,0.158076,-0.061484,0.077848,-0.027670
26149.990741,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.014658,-0.001491,-0.053703,-0.241584,-0.000622,0.365329,-0.241017,-0.001269,0.355455,0.009911,0.010505,0.160430,0.155966,0.004448,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.062075,-0.008755,-0.055593,0.000000,0.000000,-0.062611,0.002503,0.155966,-0.054308,0.030755,-0.001920
26150.071187,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.014329,0.002743,-0.048355,-0.241760,0.001707,0.367771,-0.241094,0.000794,0.356901,0.010928,0.018654,0.158978,0.154525,0.004443,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.062166,0.005546,-0.044800,0.000000,0.000000,-0.062611,0.020930,0.154525,-0.043048,-0.012845,0.041524
26150.151239,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.013341,0.008363,-0.044784,-0.242287,0.004750,0.369381,-0.241335,0.003337,0.357955,0.011552,0.020602,0.157948,0.153496,0.004443,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060938,0.023452,-0.034873,0.000000,0.000000,-0.060540,0.043253,0.153496,-0.033179,-0.054401,0.089522
26150.232038,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.012359,0.014158,-0.043257,-0.242834,0.007912,0.370091,-0.242094,0.006869,0.359291,0.010874,0.010922,0.156698,0.152231,0.004454,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.056140,0.048712,-0.023495,0.000000,0.000000,-0.055735,0.076974,0.152231,-0.022003,-0.097186,0.126329
26150.312770,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.012061,0.018348,-0.042933,-0.243008,0.010257,0.370254,-0.242491,0.011037,0.361457,0.008847,0.006673,0.154784,0.150305,0.004459,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.054162,0.079392,-0.016629,0.000000,0.000000,-0.053942,0.102764,0.150305,-0.015462,-0.141123,0.138803
26150.393434,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.011924,0.021142,-0.043662,-0.243087,0.011858,0.369933,-0.242799,0.012151,0.364393,0.005555,0.002426,0.151941,0.147472,0.004444,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.053065,0.089244,-0.004457,0.000000,0.000000,-0.053124,0.090757,0.147472,-0.001690,-0.167628,0.145028
26150.473529,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.011792,0.022575,-0.045648,-0.243153,0.012663,0.369093,-0.243051,0.013346,0.367164,0.002049,0.003302,0.149286,0.144904,0.004369,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.052281,0.100007,0.015274,0.000000,0.000000,-0.052111,0.101267,0.144904,0.016090,-0.179115,0.167906
26150.553994,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.010693,0.021934,-0.052047,-0.243738,0.012340,0.366286,-0.243619,0.011951,0.367368,0.001156,0.001744,0.148922,0.144609,0.004320,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.048082,0.089767,0.019806,0.000000,0.000000,-0.046856,0.094167,0.144609,0.021111,-0.170174,0.204683
26150.634379,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.008861,0.020964,-0.065566,-0.244724,0.011798,0.360364,-0.244890,0.011560,0.365632,0.005276,0.006840,0.150561,0.146295,0.004286,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.038022,0.085766,0.028649,0.000000,0.000000,-0.035536,0.067052,0.146295,0.029766,-0.148861,0.198306
26150.714691,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.006783,0.021311,-0.082447,-0.245868,0.011945,0.352837,-0.246024,0.010473,0.363403,0.010669,0.010002,0.152656,0.148304,0.004368,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029108,0.076497,0.034632,0.000000,0.000000,-0.028220,0.081869,0.148304,0.034955,-0.100430,0.180488
26150.794950,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.004903,0.023028,-0.097649,-0.246917,0.012888,0.345834,-0.247017,0.011769,0.361122,0.015330,0.007910,0.155008,0.150683,0.004344,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021491,0.084530,0.016127,0.000000,0.000000,-0.020782,0.089515,0.150683,0.011813,-0.052459,0.153828
26150.875242,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.003443,0.024043,-0.108805,-0.247723,0.013472,0.340747,-0.247793,0.012146,0.358441,0.017743,0.006514,0.157697,0.153368,0.004349,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015602,0.085589,-0.015734,0.000000,0.000000,-0.015071,0.084265,0.153368,-0.017834,-0.012067,0.132278
26150.955541,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001670,0.023236,-0.114425,-0.248708,0.013089,0.338110,-0.248526,0.012007,0.356547,0.018470,0.014985,0.159562,0.155217,0.004358,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010283,0.083507,-0.017276,0.000000,0.000000,-0.009604,0.080300,0.155217,-0.014644,0.028320,0.094368
26151.035891,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001980,0.020470,-0.113766,-0.248558,0.011551,0.338386,-0.248819,0.011330,0.355212,0.016829,0.012687,0.160835,0.156505,0.004344,-0.003927,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008168,0.078097,0.004573,0.000000,0.000000,-0.008325,0.069141,0.156505,0.007629,0.039206,0.038286
26151.116297,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001836,0.020495,-0.114237,-0.248634,0.011522,0.338173,-0.248730,0.009941,0.352622,0.014536,0.001242,0.163318,0.158989,0.004352,-0.002618,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008629,0.067356,0.009986,0.000000,0.000000,-0.009026,0.064686,0.158989,0.009743,0.047044,0.006331
26151.196370,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001785,0.020616,-0.114380,-0.248665,0.011594,0.338103,-0.248754,0.011008,0.349740,0.011652,0.001217,0.166268,0.161942,0.004348,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008300,0.073137,0.012046,0.000000,0.000000,-0.008386,0.080048,0.161942,0.012226,0.045303,0.010157
26151.276799,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001774,0.020625,-0.114415,-0.248671,0.011599,0.338086,-0.248745,0.010805,0.346738,0.008689,0.000890,0.169247,0.164920,0.004349,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008199,0.070391,0.012146,0.000000,0.000000,-0.008385,0.065205,0.164920,0.012226,0.043019,0.010157
26151.357166,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001768,0.020629,-0.114433,-0.248674,0.011602,0.338078,-0.248730,0.011340,0.344155,0.006083,0.000808,0.171862,0.167534,0.004349,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008161,0.072645,0.012187,0.000000,0.000000,-0.008385,0.078486,0.167534,0.012226,0.044826,0.010157
26151.437557,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001763,0.020633,-0.114451,-0.248678,0.011604,0.338070,-0.248715,0.011100,0.341929,0.003892,0.000793,0.174065,0.169724,0.004360,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008141,0.070114,0.012205,0.000000,0.000000,-0.008385,0.066027,0.169724,0.012226,0.043442,0.010157
26151.518166,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001757,0.020638,-0.114469,-0.248681,0.011606,0.338062,-0.248702,0.011781,0.340132,0.002077,0.000226,0.175907,0.171553,0.004365,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008126,0.073566,0.012216,0.000000,0.000000,-0.008385,0.067033,0.171553,0.012226,0.040779,0.010157
26151.598279,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001751,0.020642,-0.114486,-0.248683,0.011608,0.338057,-0.248696,0.011877,0.339134,0.001110,0.001329,0.176909,0.172543,0.004371,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008118,0.073700,0.012221,0.000000,0.000000,-0.008385,0.082925,0.172543,0.012226,0.044206,0.010157
26151.678950,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001748,0.020644,-0.114495,-0.248685,0.011610,0.338050,-0.248692,0.011197,0.338562,0.000658,0.000353,0.177431,0.173058,0.004376,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008113,0.069254,0.012224,0.000000,0.000000,-0.008385,0.085646,0.173058,0.012226,0.048386,0.010157
26151.759780,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001746,0.020646,-0.114504,-0.248687,0.011611,0.338046,-0.248690,0.011030,0.338304,0.000636,0.002069,0.177677,0.173297,0.004381,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008110,0.068113,0.012225,0.000000,0.000000,-0.008385,0.054840,0.173297,0.012226,0.042209,0.010157
26151.840354,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001743,0.020648,-0.114513,-0.248688,0.011612,0.338042,-0.248690,0.012593,0.338303,0.001015,0.001304,0.177792,0.173419,0.004374,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008109,0.077731,0.012226,0.000000,0.000000,-0.008385,0.072381,0.173419,0.012226,0.038736,0.010157
26151.921114,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001743,0.020648,-0.114513,-0.248688,0.011612,0.338042,-0.248689,0.010533,0.338101,0.001080,0.001461,0.177846,0.173462,0.004384,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008108,0.064975,0.012226,0.000000,0.000000,-0.008385,0.073377,0.173462,0.012226,0.047673,0.010157
26152.001263,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001740,0.020650,-0.114522,-0.248690,0.011613,0.338038,-0.248690,0.012597,0.338231,0.001003,0.002661,0.177864,0.173485,0.004379,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008108,0.077720,0.012226,0.000000,0.000000,-0.008385,0.086521,0.173485,0.012226,0.042819,0.010157
26152.081585,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001737,0.020653,-0.114531,-0.248692,0.011615,0.338034,-0.248689,0.010444,0.338055,0.001171,0.002304,0.177887,0.173501,0.004386,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008107,0.064406,0.012634,0.000000,0.000000,-0.008385,0.064661,0.173501,0.012825,0.045691,0.010157
26152.162116,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001734,0.020655,-0.114540,-0.248693,0.011616,0.338030,-0.248690,0.012807,0.338218,0.001206,0.001803,0.177894,0.173501,0.004393,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008107,0.079004,0.012731,0.000000,0.000000,-0.008385,0.072777,0.173501,0.012825,0.038919,0.010157
26152.242198,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001731,0.020657,-0.114549,-0.248695,0.011617,0.338026,-0.248689,0.010615,0.338055,0.001003,0.000675,0.177898,0.173501,0.004397,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008107,0.065456,0.012778,0.000000,0.000000,-0.008385,0.082576,0.173501,0.012825,0.048835,0.010157
26152.322592,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001731,0.020657,-0.114549,-0.248695,0.011617,0.338026,-0.248690,0.012819,0.338213,0.001216,0.001682,0.177900,0.173501,0.004399,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008107,0.079072,0.012797,0.000000,0.000000,-0.008385,0.071291,0.173501,0.012825,0.038453,0.010157
26152.402657,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001729,0.020659,-0.114558,-0.248696,0.011618,0.338022,-0.248689,0.010504,0.338045,0.001114,0.002804,0.177901,0.173501,0.004400,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008107,0.064772,0.012807,0.000000,0.000000,-0.008385,0.057995,0.173501,0.012825,0.043558,0.010157
26152.483017,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001729,0.020659,-0.114558,-0.248696,0.011618,0.338022,-0.248690,0.012297,0.338170,0.000695,0.002678,0.177902,0.173501,0.004402,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008107,0.075845,0.012814,0.000000,0.000000,-0.008385,0.095781,0.173501,0.012825,0.045879,0.010157
26152.563343,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001726,0.020661,-0.114567,-0.248698,0.011619,0.338018,-0.248689,0.010616,0.338050,0.001003,0.002882,0.177902,0.173501,0.004402,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008107,0.065465,0.012820,0.000000,0.000000,-0.008385,0.054364,0.173501,0.012825,0.042167,0.010157
26152.643768,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001726,0.020661,-0.114567,-0.248698,0.011619,0.338018,-0.248690,0.012836,0.338210,0.001232,0.002447,0.177903,0.173501,0.004403,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008107,0.079176,0.012822,0.000000,0.000000,-0.008385,0.080609,0.173501,0.012825,0.040253,0.010157
26152.725015,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.001723,0.020663,-0.114575,-0.248698,0.011620,0.338017,-0.248690,0.012645,0.338196,0.001041,0.000759,0.177903,0.173501,0.004403,-0.000655,0.000000,0.001984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008107,0.077996,0.012823,0.000000,0.000000,-0.008385,0.062348,0.173501,0.012825,0.036903,0.010157
